1
4 950 
2 4 163 315 163 323 171 323 171 315 0
2 4 163 291 163 299 171 299 171 291 0
2 4 155 379 155 387 163 387 163 379 0
2 4 163 235 163 243 171 243 171 235 0
2 4 163 59 163 67 171 67 171 59 0
2 4 163 163 163 171 171 171 171 163 0
2 4 155 339 155 347 163 347 163 339 0
2 4 163 347 163 355 171 355 171 347 0
2 4 163 155 163 163 171 163 171 155 0
2 4 163 323 163 331 171 331 171 323 0
2 4 163 331 163 339 171 339 171 331 0
2 4 155 219 155 227 163 227 163 219 0
2 4 163 371 163 379 171 379 171 371 0
2 4 155 331 155 339 163 339 163 331 0
2 4 163 219 163 227 171 227 171 219 0
2 4 163 379 163 387 171 387 171 379 0
2 4 155 347 155 355 163 355 163 347 0
2 4 163 283 163 291 171 291 171 283 0
2 4 163 203 163 211 171 211 171 203 0
2 4 163 339 163 347 171 347 171 339 0
2 4 155 323 155 331 163 331 163 323 0
2 4 155 371 155 379 163 379 163 371 0
2 4 163 243 163 251 171 251 171 243 0
2 4 163 99 163 107 171 107 171 99 0
2 4 163 131 163 139 171 139 171 131 0
2 4 163 107 163 115 171 115 171 107 0
2 4 171 59 171 67 179 67 179 59 0
2 4 171 67 171 75 179 75 179 67 0
2 4 171 195 171 203 179 203 179 195 0
2 4 171 163 171 171 179 171 179 163 0
2 4 171 227 171 235 179 235 179 227 0
2 4 171 187 171 195 179 195 179 187 0
2 4 171 155 171 163 179 163 179 155 0
2 4 171 219 171 227 179 227 179 219 0
2 4 171 235 171 243 179 243 179 235 0
2 4 171 243 171 251 179 251 179 243 0
2 4 179 243 179 251 187 251 187 243 0
2 4 179 219 179 227 187 227 187 219 0
2 4 179 187 179 195 187 195 187 187 0
2 4 187 83 187 91 195 91 195 83 0
2 4 187 99 187 107 195 107 195 99 0
2 4 179 235 179 243 187 243 187 235 0
2 4 171 371 171 379 179 379 179 371 0
2 4 187 147 187 155 195 155 195 147 0
2 4 171 283 171 291 179 291 179 283 0
2 4 179 155 179 163 187 163 187 155 0
2 4 179 283 179 291 187 291 187 283 0
2 4 171 379 171 387 179 387 179 379 0
2 4 179 227 179 235 187 235 187 227 0
2 4 187 75 187 83 195 83 195 75 0
2 4 179 371 179 379 187 379 187 371 0
2 4 187 59 187 67 195 67 195 59 0
2 4 187 131 187 139 195 139 195 131 0
2 4 187 67 187 75 195 75 195 67 0
2 4 187 115 187 123 195 123 195 115 0
2 4 179 195 179 203 187 203 187 195 0
2 4 179 67 179 75 187 75 187 67 0
2 4 171 291 171 299 179 299 179 291 0
2 4 187 107 187 115 195 115 195 107 0
2 4 187 123 187 131 195 131 195 123 0
2 4 179 291 179 299 187 299 187 291 0
2 4 187 155 187 163 195 163 195 155 0
2 4 179 59 179 67 187 67 187 59 0
2 4 187 139 187 147 195 147 195 139 0
2 4 179 379 179 387 187 387 187 379 0
2 4 179 163 179 171 187 171 187 163 0
2 4 187 91 187 99 195 99 195 91 0
2 4 187 163 187 171 195 171 195 163 0
2 4 187 291 187 299 195 299 195 291 0
2 4 187 299 187 307 195 307 195 299 0
2 4 187 259 187 267 195 267 195 259 0
2 4 187 195 187 203 195 203 195 195 0
2 4 187 307 187 315 195 315 195 307 0
2 4 187 227 187 235 195 235 195 227 0
2 4 187 219 187 227 195 227 195 219 0
2 4 187 283 187 291 195 291 195 283 0
2 4 187 187 187 195 195 195 195 187 0
2 4 187 251 187 259 195 259 195 251 0
2 4 195 355 195 363 203 363 203 355 0
2 4 219 115 219 123 227 123 227 115 0
2 4 219 155 219 163 227 163 227 155 0
2 4 195 371 195 379 203 379 203 371 0
2 4 219 131 219 139 227 139 227 131 0
2 4 195 283 195 291 203 291 203 283 0
2 4 195 107 195 115 203 115 203 107 0
2 4 195 75 195 83 203 83 203 75 0
2 4 195 139 195 147 203 147 203 139 0
2 4 187 315 187 323 195 323 195 315 0
2 4 219 107 219 115 227 115 227 107 0
2 4 211 259 211 267 219 267 219 259 0
2 4 219 123 219 131 227 131 227 123 0
2 4 219 163 219 171 227 171 227 163 0
2 4 195 347 195 355 203 355 203 347 0
2 4 195 99 195 107 203 107 203 99 0
2 4 203 187 203 195 211 195 211 187 0
2 4 195 339 195 347 203 347 203 339 0
2 4 203 195 203 203 211 203 211 195 0
2 4 195 195 195 203 203 203 203 195 0
2 4 195 67 195 75 203 75 203 67 0
2 4 195 131 195 139 203 139 203 131 0
2 4 219 91 219 99 227 99 227 91 0
2 4 195 163 195 171 203 171 203 163 0
2 4 211 219 211 227 219 227 219 219 0
2 4 211 227 211 235 219 235 219 227 0
2 4 203 227 203 235 211 235 211 227 0
2 4 203 219 203 227 211 227 211 219 0
2 4 195 259 195 267 203 267 203 259 0
2 4 211 187 211 195 219 195 219 187 0
2 4 219 187 219 195 227 195 227 187 0
2 4 195 59 195 67 203 67 203 59 0
2 4 219 363 219 371 227 371 227 363 0
2 4 219 347 219 355 227 355 227 347 0
2 4 195 379 195 387 203 387 203 379 0
2 4 195 363 195 371 203 371 203 363 0
2 4 227 131 227 139 235 139 235 131 0
2 4 227 99 227 107 235 107 235 99 0
2 4 219 307 219 315 227 315 227 307 0
2 4 227 123 227 131 235 131 235 123 0
2 4 195 315 195 323 203 323 203 315 0
2 4 219 339 219 347 227 347 227 339 0
2 4 219 299 219 307 227 307 227 299 0
2 4 227 91 227 99 235 99 235 91 0
2 4 219 371 219 379 227 379 227 371 0
2 4 219 267 219 275 227 275 227 267 0
2 4 219 195 219 203 227 203 227 195 0
2 4 211 195 211 203 219 203 219 195 0
2 4 219 355 219 363 227 363 227 355 0
2 4 219 275 219 283 227 283 227 275 0
2 4 195 307 195 315 203 315 203 307 0
2 4 219 379 219 387 227 387 227 379 0
2 4 227 115 227 123 235 123 235 115 0
2 4 219 283 219 291 227 291 227 283 0
2 4 227 107 227 115 235 115 235 107 0
2 4 203 251 203 259 211 259 211 251 0
2 4 219 251 219 259 227 259 227 251 0
2 4 195 331 195 339 203 339 203 331 0
2 4 219 259 219 267 227 267 227 259 0
2 4 219 291 219 299 227 299 227 291 0
2 4 219 99 219 107 227 107 227 99 0
2 4 195 323 195 331 203 331 203 323 0
2 4 203 259 203 267 211 267 211 259 0
2 4 211 251 211 259 219 259 219 251 0
2 4 187 339 187 347 195 347 195 339 0
2 4 195 123 195 131 203 131 203 123 0
2 4 195 299 195 307 203 307 203 299 0
2 4 195 115 195 123 203 123 203 115 0
2 4 195 187 195 195 203 195 203 187 0
2 4 195 147 195 155 203 155 203 147 0
2 4 187 355 187 363 195 363 195 355 0
2 4 195 91 195 99 203 99 203 91 0
2 4 195 219 195 227 203 227 203 219 0
2 4 187 347 187 355 195 355 195 347 0
2 4 195 155 195 163 203 163 203 155 0
2 4 195 291 195 299 203 299 203 291 0
2 4 195 227 195 235 203 235 203 227 0
2 4 187 363 187 371 195 371 195 363 0
2 4 195 251 195 259 203 259 203 251 0
2 4 187 379 187 387 195 387 195 379 0
2 4 195 83 195 91 203 91 203 83 0
2 4 187 323 187 331 195 331 195 323 0
2 4 187 371 187 379 195 379 195 371 0
2 4 187 331 187 339 195 339 195 331 0
2 4 227 299 227 307 235 307 235 299 0
2 4 227 187 227 195 235 195 235 187 0
2 4 227 379 227 387 235 387 235 379 0
2 4 235 131 235 139 243 139 243 131 0
2 4 235 259 235 267 243 267 243 259 0
2 4 235 267 235 275 243 275 243 267 0
2 4 227 371 227 379 235 379 235 371 0
2 4 227 291 227 299 235 299 235 291 0
2 4 235 187 235 195 243 195 243 187 0
2 4 235 203 235 211 243 211 243 203 0
2 4 235 275 235 283 243 283 243 275 0
2 4 227 163 227 171 235 171 235 163 0
2 4 227 259 227 267 235 267 235 259 0
2 4 235 123 235 131 243 131 243 123 0
2 4 227 355 227 363 235 363 235 355 0
2 4 227 339 227 347 235 347 235 339 0
2 4 227 307 227 315 235 315 235 307 0
2 4 235 211 235 219 243 219 243 211 0
2 4 235 147 235 155 243 155 243 147 0
2 4 227 195 227 203 235 203 235 195 0
2 4 227 267 227 275 235 275 235 267 0
2 4 227 363 227 371 235 371 235 363 0
2 4 227 275 227 283 235 283 235 275 0
2 4 235 251 235 259 243 259 243 251 0
2 4 235 195 235 203 243 203 243 195 0
2 4 227 347 227 355 235 355 235 347 0
2 4 227 155 227 163 235 163 235 155 0
2 4 227 283 227 291 235 291 235 283 0
2 4 235 219 235 227 243 227 243 219 0
2 4 235 227 235 235 243 235 243 227 0
2 4 227 251 227 259 235 259 235 251 0
2 4 235 139 235 147 243 147 243 139 0
2 4 243 259 243 267 251 267 251 259 0
2 4 243 227 243 235 251 235 251 227 0
2 4 243 147 243 155 251 155 251 147 0
2 4 251 75 251 83 259 83 259 75 0
2 4 243 347 243 355 251 355 251 347 0
2 4 251 107 251 115 259 115 259 107 0
2 4 243 195 243 203 251 203 251 195 0
2 4 251 99 251 107 259 107 259 99 0
2 4 243 291 243 299 251 299 251 291 0
2 4 243 323 243 331 251 331 251 323 0
2 4 243 187 243 195 251 195 251 187 0
2 4 243 251 243 259 251 259 251 251 0
2 4 251 115 251 123 259 123 259 115 0
2 4 235 331 235 339 243 339 243 331 0
2 4 243 339 243 347 251 347 251 339 0
2 4 251 83 251 91 259 91 259 83 0
2 4 235 339 235 347 243 347 243 339 0
2 4 243 211 243 219 251 219 251 211 0
2 4 251 91 251 99 259 99 259 91 0
2 4 243 219 243 227 251 227 251 219 0
2 4 235 283 235 291 243 291 243 283 0
2 4 243 275 243 283 251 283 251 275 0
2 4 243 267 243 275 251 275 251 267 0
2 4 243 123 243 131 251 131 251 123 0
2 4 243 331 243 339 251 339 251 331 0
2 4 243 283 243 291 251 291 251 283 0
2 4 235 291 235 299 243 299 243 291 0
2 4 235 323 235 331 243 331 243 323 0
2 4 243 203 243 211 251 211 251 203 0
2 4 243 139 243 147 251 147 251 139 0
2 4 235 347 235 355 243 355 243 347 0
2 4 243 131 243 139 251 139 251 131 0
2 4 251 139 251 147 259 147 259 139 0
2 4 251 163 251 171 259 171 259 163 0
2 4 251 203 251 211 259 211 259 203 0
2 4 251 299 251 307 259 307 259 299 0
2 4 251 371 251 379 259 379 259 371 0
2 4 251 211 251 219 259 219 259 211 0
2 4 251 379 251 387 259 387 259 379 0
2 4 251 227 251 235 259 235 259 227 0
2 4 251 179 251 187 259 187 259 179 0
2 4 251 155 251 163 259 163 259 155 0
2 4 251 307 251 315 259 315 259 307 0
2 4 251 171 251 179 259 179 259 171 0
2 4 251 251 251 259 259 259 259 251 0
2 4 251 147 251 155 259 155 259 147 0
2 4 251 339 251 347 259 347 259 339 0
2 4 251 187 251 195 259 195 259 187 0
2 4 251 347 251 355 259 355 259 347 0
2 4 251 195 251 203 259 203 259 195 0
2 4 251 259 251 267 259 267 259 259 0
2 4 251 219 251 227 259 227 259 219 0
2 4 259 299 259 307 267 307 267 299 0
2 4 259 107 259 115 267 115 267 107 0
2 4 259 147 259 155 267 155 267 147 0
2 4 267 83 267 91 275 91 275 83 0
2 4 259 195 259 203 267 203 267 195 0
2 4 267 107 267 115 275 115 275 107 0
2 4 267 115 267 123 275 123 275 115 0
2 4 259 219 259 227 267 227 267 219 0
2 4 259 203 259 211 267 211 267 203 0
2 4 259 171 259 179 267 179 267 171 0
2 4 259 91 259 99 267 99 267 91 0
2 4 267 75 267 83 275 83 275 75 0
2 4 259 139 259 147 267 147 267 139 0
2 4 259 251 259 259 267 259 267 251 0
2 4 259 339 259 347 267 347 267 339 0
2 4 267 67 267 75 275 75 275 67 0
2 4 259 75 259 83 267 83 267 75 0
2 4 259 155 259 163 267 163 267 155 0
2 4 259 307 259 315 267 315 267 307 0
2 4 267 59 267 67 275 67 275 59 0
2 4 259 347 259 355 267 355 267 347 0
2 4 259 379 259 387 267 387 267 379 0
2 4 259 371 259 379 267 379 267 371 0
2 4 259 259 259 267 267 267 267 259 0
2 4 259 163 259 171 267 171 267 163 0
2 4 259 227 259 235 267 235 267 227 0
2 4 259 211 259 219 267 219 267 211 0
2 4 259 115 259 123 267 123 267 115 0
2 4 259 187 259 195 267 195 267 187 0
2 4 259 179 259 187 267 187 267 179 0
2 4 259 99 259 107 267 107 267 99 0
2 4 259 83 259 91 267 91 267 83 0
2 4 267 203 267 211 275 211 275 203 0
2 4 275 131 275 139 283 139 283 131 0
2 4 275 83 275 91 283 91 283 83 0
2 4 267 339 267 347 275 347 275 339 0
2 4 275 219 275 227 283 227 283 219 0
2 4 275 67 275 75 283 75 283 67 0
2 4 275 195 275 203 283 203 283 195 0
2 4 267 187 267 195 275 195 275 187 0
2 4 275 187 275 195 283 195 283 187 0
2 4 267 243 267 251 275 251 275 243 0
2 4 275 115 275 123 283 123 283 115 0
2 4 267 131 267 139 275 139 275 131 0
2 4 267 267 267 275 275 275 275 267 0
2 4 267 323 267 331 275 331 275 323 0
2 4 275 123 275 131 283 131 283 123 0
2 4 267 379 267 387 275 387 275 379 0
2 4 267 355 267 363 275 363 275 355 0
2 4 275 211 275 219 283 219 283 211 0
2 4 267 227 267 235 275 235 275 227 0
2 4 267 235 267 243 275 243 275 235 0
2 4 267 211 267 219 275 219 275 211 0
2 4 267 363 267 371 275 371 275 363 0
2 4 267 219 267 227 275 227 275 219 0
2 4 275 107 275 115 283 115 283 107 0
2 4 267 123 267 131 275 131 275 123 0
2 4 275 75 275 83 283 83 283 75 0
2 4 275 59 275 67 283 67 283 59 0
2 4 267 331 267 339 275 339 275 331 0
2 4 275 203 275 211 283 211 283 203 0
2 4 267 195 267 203 275 203 275 195 0
2 4 267 275 267 283 275 283 275 275 0
2 4 267 371 267 379 275 379 275 371 0
2 4 283 91 283 99 291 99 291 91 0
2 4 275 275 275 283 283 283 283 275 0
2 4 283 147 283 155 291 155 291 147 0
2 4 275 323 275 331 283 331 283 323 0
2 4 275 355 275 363 283 363 283 355 0
2 4 283 139 283 147 291 147 291 139 0
2 4 275 371 275 379 283 379 283 371 0
2 4 275 267 275 275 283 275 283 267 0
2 4 283 187 283 195 291 195 291 187 0
2 4 275 227 275 235 283 235 283 227 0
2 4 275 331 275 339 283 339 283 331 0
2 4 283 179 283 187 291 187 291 179 0
2 4 283 155 283 163 291 163 291 155 0
2 4 283 99 283 107 291 107 291 99 0
2 4 283 163 283 171 291 171 291 163 0
2 4 283 171 283 179 291 179 291 171 0
2 4 275 243 275 251 283 251 283 243 0
2 4 275 379 275 387 283 387 283 379 0
2 4 275 363 275 371 283 371 283 363 0
2 4 275 235 275 243 283 243 283 235 0
2 4 307 339 307 347 315 347 315 339 0
2 4 315 211 315 219 323 219 323 211 0
2 4 307 219 307 227 315 227 315 219 0
2 4 315 123 315 131 323 131 323 123 0
2 4 299 283 299 291 307 291 307 283 0
2 4 315 67 315 75 323 75 323 67 0
2 4 299 291 299 299 307 299 307 291 0
2 4 307 371 307 379 315 379 315 371 0
2 4 291 307 291 315 299 315 299 307 0
2 4 307 379 307 387 315 387 315 379 0
2 4 315 83 315 91 323 91 323 83 0
2 4 299 339 299 347 307 347 307 339 0
2 4 291 323 291 331 299 331 299 323 0
2 4 315 227 315 235 323 235 323 227 0
2 4 307 283 307 291 315 291 315 283 0
2 4 315 99 315 107 323 107 323 99 0
2 4 315 259 315 267 323 267 323 259 0
2 4 291 243 291 251 299 251 299 243 0
2 4 307 347 307 355 315 355 315 347 0
2 4 291 299 291 307 299 307 299 299 0
2 4 315 203 315 211 323 211 323 203 0
2 4 315 267 315 275 323 275 323 267 0
2 4 315 147 315 155 323 155 323 147 0
2 4 299 219 299 227 307 227 307 219 0
2 4 315 155 315 163 323 163 323 155 0
2 4 315 251 315 259 323 259 323 251 0
2 4 299 299 299 307 307 307 307 299 0
2 4 307 211 307 219 315 219 315 211 0
2 4 291 219 291 227 299 227 299 219 0
2 4 315 131 315 139 323 139 323 131 0
2 4 315 139 315 147 323 147 323 139 0
2 4 307 275 307 283 315 283 315 275 0
2 4 315 75 315 83 323 83 323 75 0
2 4 283 219 283 227 291 227 291 219 0
2 4 291 171 291 179 299 179 299 171 0
2 4 307 227 307 235 315 235 315 227 0
2 4 283 195 283 203 291 203 291 195 0
2 4 315 59 315 67 323 67 323 59 0
2 4 315 219 315 227 323 227 323 219 0
2 4 307 307 307 315 315 315 315 307 0
2 4 283 251 283 259 291 259 291 251 0
2 4 291 187 291 195 299 195 299 187 0
2 4 283 299 283 307 291 307 291 299 0
2 4 283 323 283 331 291 331 291 323 0
2 4 315 107 315 115 323 115 323 107 0
2 4 307 291 307 299 315 299 315 291 0
2 4 307 299 307 307 315 307 315 299 0
2 4 291 139 291 147 299 147 299 139 0
2 4 291 155 291 163 299 163 299 155 0
2 4 283 307 283 315 291 315 291 307 0
2 4 283 227 283 235 291 235 291 227 0
2 4 291 163 291 171 299 171 299 163 0
2 4 283 235 283 243 291 243 291 235 0
2 4 291 147 291 155 299 155 299 147 0
2 4 291 179 291 187 299 187 299 179 0
2 4 283 243 283 251 291 251 291 243 0
2 4 315 91 315 99 323 99 323 91 0
2 4 291 91 291 99 299 99 299 91 0
2 4 291 99 291 107 299 107 299 99 0
2 4 315 115 315 123 323 123 323 115 0
2 4 283 259 283 267 291 267 291 259 0
2 4 283 331 283 339 291 339 291 331 0
2 4 307 267 307 275 315 275 315 267 0
2 4 315 163 315 171 323 171 323 163 0
2 4 291 251 291 259 299 259 299 251 0
2 4 299 307 299 315 307 315 307 307 0
2 4 299 379 299 387 307 387 307 379 0
2 4 291 259 291 267 299 267 299 259 0
2 4 307 203 307 211 315 211 315 203 0
2 4 299 347 299 355 307 355 307 347 0
2 4 299 211 299 219 307 219 307 211 0
2 4 291 195 291 203 299 203 299 195 0
2 4 307 187 307 195 315 195 315 187 0
2 4 291 235 291 243 299 243 299 235 0
2 4 299 227 299 235 307 235 307 227 0
2 4 307 195 307 203 315 203 315 195 0
2 4 291 227 291 235 299 235 299 227 0
2 4 291 331 291 339 299 339 299 331 0
2 4 299 267 299 275 307 275 307 267 0
2 4 299 275 299 283 307 283 307 275 0
2 4 299 195 299 203 307 203 307 195 0
2 4 299 371 299 379 307 379 307 371 0
2 4 299 203 299 211 307 211 307 203 0
2 4 299 187 299 195 307 195 307 187 0
2 4 339 259 339 267 347 267 347 259 0
2 4 339 363 339 371 347 371 347 363 0
2 4 331 355 331 363 339 363 339 355 0
2 4 331 203 331 211 339 211 339 203 0
2 4 331 251 331 259 339 259 339 251 0
2 4 331 283 331 291 339 291 339 283 0
2 4 339 251 339 259 347 259 347 251 0
